PumpedStorageSpinningUpReserves_index_1,PumpedStorageSpinningUpReserves_index_2,PumpedStorageSpinningUpReserves
Lake_Wilson,2308022020,0.0
Lake_Wilson,2308022022,0.0
Lake_Wilson,2308041000,0.0
Lake_Wilson,2308041002,0.0
Lake_Wilson,2308041004,0.0
Lake_Wilson,2308041006,0.0
Lake_Wilson,2308041008,0.0
Lake_Wilson,2308041010,0.0
Lake_Wilson,2308041012,0.0
Lake_Wilson,2308041014,0.0
Lake_Wilson,2308041016,0.0
Lake_Wilson,2308041018,0.0
Lake_Wilson,2308041020,0.0
Lake_Wilson,2308041022,0.0
Lake_Wilson,2308061700,0.0
Lake_Wilson,2308061702,0.0
Lake_Wilson,2308061704,0.0
Lake_Wilson,2308061706,0.0
Lake_Wilson,2308061708,0.0
Lake_Wilson,2308061710,0.0
Lake_Wilson,2308061712,0.0
Lake_Wilson,2308061714,0.0
Lake_Wilson,2308061716,0.0
Lake_Wilson,2308061718,0.0
Lake_Wilson,2308061720,0.0
Lake_Wilson,2308061722,0.0
Lake_Wilson,2308081800,0.0
Lake_Wilson,2308081802,0.0
Lake_Wilson,2308081804,0.0
Lake_Wilson,2308081806,0.0
Lake_Wilson,2308081808,0.0
Lake_Wilson,2308081810,0.0
Lake_Wilson,2308081812,0.0
Lake_Wilson,2308081814,0.0
Lake_Wilson,2308081816,0.0
Lake_Wilson,2308081818,0.0
Lake_Wilson,2308081820,0.0
Lake_Wilson,2308081822,0.0
Lake_Wilson,2308091000,0.0
Lake_Wilson,2308091002,0.0
Lake_Wilson,2308091004,0.0
Lake_Wilson,2308091006,0.0
Lake_Wilson,2308091008,0.0
Lake_Wilson,2308091010,0.0
Lake_Wilson,2308091012,0.0
Lake_Wilson,2308091014,0.0
Lake_Wilson,2308091016,0.0
Lake_Wilson,2308091018,0.0
Lake_Wilson,2308091020,0.0
Lake_Wilson,2308091022,0.0
Lake_Wilson,2308112200,0.0
Lake_Wilson,2308112202,0.0
Lake_Wilson,2308112204,0.0
Lake_Wilson,2308112206,0.0
Lake_Wilson,2308112208,0.0
Lake_Wilson,2308112210,0.0
Lake_Wilson,2308112212,0.0
Lake_Wilson,2308112214,0.0
Lake_Wilson,2308112216,0.0
Lake_Wilson,2308112218,0.0
Lake_Wilson,2308112220,0.0
Lake_Wilson,2308112222,0.0
Lake_Wilson,2407011200,0.0
Lake_Wilson,2407011202,0.0
Lake_Wilson,2407011204,0.0
Lake_Wilson,2407011206,0.0
Lake_Wilson,2407011208,0.0
Lake_Wilson,2407011210,0.0
Lake_Wilson,2407011212,0.0
Lake_Wilson,2407011214,0.0
Lake_Wilson,2407011216,0.0
Lake_Wilson,2407011218,0.0
Lake_Wilson,2407011220,0.0
Lake_Wilson,2407011222,0.0
Lake_Wilson,2407011900,0.0
Lake_Wilson,2407011902,0.0
Lake_Wilson,2407011904,0.0
Lake_Wilson,2407011906,0.0
Lake_Wilson,2407011908,0.0
Lake_Wilson,2407011910,0.0
Lake_Wilson,2407011912,0.0
Lake_Wilson,2407011914,0.0
Lake_Wilson,2407011916,0.0
Lake_Wilson,2407011918,0.0
Lake_Wilson,2407011920,0.0
Lake_Wilson,2407011922,0.0
Lake_Wilson,2407021200,0.0
Lake_Wilson,2407021202,0.0
Lake_Wilson,2407021204,0.0
Lake_Wilson,2407021206,0.0
Lake_Wilson,2407021208,0.0
Lake_Wilson,2407021210,0.0
Lake_Wilson,2407021212,0.0
Lake_Wilson,2407021214,0.0
Lake_Wilson,2407021216,0.0
Lake_Wilson,2407021218,0.0
Lake_Wilson,2407021220,0.0
Lake_Wilson,2407021222,0.0
Lake_Wilson,2407050200,0.0
Lake_Wilson,2407050202,0.0
Lake_Wilson,2407050204,0.0
Lake_Wilson,2407050206,0.0
Lake_Wilson,2407050208,0.0
Lake_Wilson,2407050210,0.0
Lake_Wilson,2407050212,0.0
Lake_Wilson,2407050214,0.0
Lake_Wilson,2407050216,0.0
Lake_Wilson,2407050218,0.0
Lake_Wilson,2407050220,0.0
Lake_Wilson,2407050222,0.0
Lake_Wilson,2407092200,0.0
Lake_Wilson,2407092202,0.0
Lake_Wilson,2407092204,0.0
Lake_Wilson,2407092206,0.0
Lake_Wilson,2407092208,0.0
Lake_Wilson,2407092210,0.0
Lake_Wilson,2407092212,0.0
Lake_Wilson,2407092214,0.0
Lake_Wilson,2407092216,0.0
Lake_Wilson,2407092218,0.0
Lake_Wilson,2407092220,0.0
Lake_Wilson,2407092222,0.0
Lake_Wilson,2407102700,0.0
Lake_Wilson,2407102702,0.0
Lake_Wilson,2407102704,0.0
Lake_Wilson,2407102706,0.0
Lake_Wilson,2407102708,0.0
Lake_Wilson,2407102710,0.0
Lake_Wilson,2407102712,0.0
Lake_Wilson,2407102714,0.0
Lake_Wilson,2407102716,0.0
Lake_Wilson,2407102718,0.0
Lake_Wilson,2407102720,0.0
Lake_Wilson,2407102722,0.0
Lake_Wilson,2407121500,0.0
Lake_Wilson,2407121502,0.0
Lake_Wilson,2407121504,0.0
Lake_Wilson,2407121506,0.0
Lake_Wilson,2407121508,0.0
Lake_Wilson,2407121510,0.0
Lake_Wilson,2407121512,0.0
Lake_Wilson,2407121514,0.0
Lake_Wilson,2407121516,0.0
Lake_Wilson,2407121518,0.0
Lake_Wilson,2407121520,0.0
Lake_Wilson,2407121522,0.0
Lake_Wilson,2408022000,0.0
Lake_Wilson,2408022002,0.0
Lake_Wilson,2408022004,0.0
Lake_Wilson,2408022006,0.0
Lake_Wilson,2408022008,0.0
Lake_Wilson,2408022010,0.0
Lake_Wilson,2408022012,0.0
Lake_Wilson,2408022014,0.0
Lake_Wilson,2408022016,0.0
Lake_Wilson,2408022018,0.0
Lake_Wilson,2408022020,0.0
Lake_Wilson,2408022022,0.0
Lake_Wilson,2408041000,0.0
Lake_Wilson,2408041002,0.0
Lake_Wilson,2408041004,0.0
Lake_Wilson,2408041006,0.0
Lake_Wilson,2408041008,0.0
Lake_Wilson,2408041010,0.0
Lake_Wilson,2408041012,0.0
Lake_Wilson,2408041014,0.0
Lake_Wilson,2408041016,0.0
Lake_Wilson,2408041018,0.0
Lake_Wilson,2408041020,0.0
Lake_Wilson,2408041022,0.0
Lake_Wilson,2408061700,0.0
Lake_Wilson,2408061702,0.0
Lake_Wilson,2408061704,0.0
Lake_Wilson,2408061706,0.0
Lake_Wilson,2408061708,0.0
Lake_Wilson,2408061710,0.0
Lake_Wilson,2408061712,0.0
Lake_Wilson,2408061714,0.0
Lake_Wilson,2408061716,0.0
Lake_Wilson,2408061718,0.0
Lake_Wilson,2408061720,0.0
Lake_Wilson,2408061722,0.0
Lake_Wilson,2408081800,0.0
Lake_Wilson,2408081802,0.0
Lake_Wilson,2408081804,0.0
Lake_Wilson,2408081806,0.0
Lake_Wilson,2408081808,0.0
Lake_Wilson,2408081810,0.0
Lake_Wilson,2408081812,0.0
Lake_Wilson,2408081814,0.0
Lake_Wilson,2408081816,0.0
Lake_Wilson,2408081818,0.0
Lake_Wilson,2408081820,0.0
Lake_Wilson,2408081822,0.0
Lake_Wilson,2408091000,0.0
Lake_Wilson,2408091002,0.0
Lake_Wilson,2408091004,0.0
Lake_Wilson,2408091006,0.0
Lake_Wilson,2408091008,0.0
Lake_Wilson,2408091010,0.0
Lake_Wilson,2408091012,0.0
Lake_Wilson,2408091014,0.0
Lake_Wilson,2408091016,0.0
Lake_Wilson,2408091018,0.0
Lake_Wilson,2408091020,0.0
Lake_Wilson,2408091022,0.0
Lake_Wilson,2408112200,0.0
Lake_Wilson,2408112202,0.0
Lake_Wilson,2408112204,0.0
